name,taskid,kind,started,resolved
test-android-em-4.3-arm7-api-16/opt-reftest-1proc-18,BaBkahilQUK3bK3IJla3hQ,test,2019-06-17 11:14:25.549000+00:00,2019-06-17 11:52:27.230000+00:00
test-windows10-64-qr/debug-reftest-e10s-3,Bb5utHyMRAGlDPxcS8rPVg,test,2019-06-17 11:39:08.917000+00:00,2019-06-17 12:13:24.497000+00:00
test-windows10-64-ccov/debug-jsreftest-e10s-3,BdNPJ5lTS6SRxDB0gVdzNQ,test,2019-06-17 11:54:36.630000+00:00,2019-06-17 13:05:40.552000+00:00
test-windows10-aarch64/opt-mochitest-devtools-chrome-e10s-3,BdYf9aM7Qlu_VJ4XXeYuIw,test,2019-06-17 11:20:05.193000+00:00,2019-06-17 11:40:54.752000+00:00
test-windows7-32/debug-web-platform-tests-e10s-12,Bf0hCwIhTMWzs9jptgh4AA,test,2019-06-17 11:26:01.244000+00:00,2019-06-17 12:36:22.479000+00:00
test-windows7-32-shippable/opt-awsy-e10s,Bffz-lW_QmCUROSwpUgc7Q,test,2019-06-17 11:51:34.702000+00:00,2019-06-17 12:58:53.415000+00:00
test-linux64-shippable-qr/opt-xpcshell-e10s-4,BhCU_Wf8RqCXY1wUgBHXDA,test,2019-06-17 12:05:00.765000+00:00,2019-06-17 12:20:59.515000+00:00
test-android-em-4.3-arm7-api-16/debug-mochitest-1proc-49,BhPgT8UiQSmEEFk-2139Jw,test,2019-06-17 10:48:53.255000+00:00,2019-06-17 11:24:49.066000+00:00
build-win64-asan-fuzzing/opt,BhcmuT9MTvOefVuDXeWfDA,build,2019-06-17 10:09:21.597000+00:00,2019-06-17 11:16:26.999000+00:00
test-macosx1010-64/debug-mochitest-browser-chrome-e10s-2,BhzjO5etQVmXCjsocTMFOg,test,2019-06-17 10:53:10.712000+00:00,2019-06-17 11:14:01.844000+00:00
test-linux64-qr/opt-web-platform-tests-e10s-3,BiK3tnIyT4O0dY-s7eThfw,test,2019-06-17 10:54:45.745000+00:00,2019-06-17 11:39:42.618000+00:00
test-windows10-64-asan/opt-reftest-e10s-1,BjOuBRwsSnS8XVxWPQcYBw,test,2019-06-17 11:08:29.136000+00:00,2019-06-17 12:26:52.284000+00:00
test-windows10-aarch64/opt-raptor-tp6-8-firefox-e10s,BjrgLYYWRDeisqA4RhKKgQ,test,2019-06-17 11:20:06.068000+00:00,2019-06-17 11:32:35.507000+00:00
test-windows10-64-ccov/debug-crashtest-e10s,BmYQqwMOSPifwtslXH75_g,test,2019-06-17 11:54:36.597000+00:00,2019-06-17 12:26:31.659000+00:00
test-windows10-64/opt-raptor-tp6-7-firefox-e10s,Bmi1xK6wRQqChTpMWTh13A,test,2019-06-17 11:16:42.380000+00:00,2019-06-17 11:23:53.507000+00:00
test-linux64-ccov/debug-mochitest-e10s-2,BptssgJdQOOP_MG5lyEzWA,test,2019-06-17 11:07:15.219000+00:00,2019-06-17 11:31:20.774000+00:00
build-win32-shippable/opt-upload-symbols,BqazULDwSvGLxMUBQRQX0w,upload-symbols,2019-06-17 11:54:27.373000+00:00,2019-06-17 11:57:06.575000+00:00
test-windows10-64-qr/opt-raptor-tp6-3-firefox-e10s,Br4XJhzIRLGDObEhOX4AYg,test,2019-06-17 11:16:42.301000+00:00,2019-06-17 11:23:40.720000+00:00
test-linux64/opt-mochitest-webgl1-core-e10s,BrIApaoISz28Xr1w4RQ_rw,test,2019-06-17 10:56:56.739000+00:00,2019-06-17 11:07:44.621000+00:00
test-windows7-32/opt-crashtest-e10s,Brz9z58BR9C9CJFOF4d-VA,test,2019-06-17 11:19:38.109000+00:00,2019-06-17 11:35:05.074000+00:00
test-linux64/opt-web-platform-tests-e10s-7,BspM8_htTumpUHOYVMLuXQ,test,2019-06-17 10:54:32.316000+00:00,2019-06-17 11:30:05.541000+00:00
test-windows10-64-shippable/opt-raptor-sunspider-firefox-e10s,Bu3DEcy2QkOTDu6VCUmI0w,test,2019-06-17 12:10:43.861000+00:00,2019-06-17 12:13:20.857000+00:00
test-macosx1010-64/debug-mochitest-media-spi-e10s-3,Bv-eIH-6RxWLYOutci_qew,test,2019-06-17 10:53:11.214000+00:00,2019-06-17 11:04:54.200000+00:00
test-windows10-64-shippable/opt-mochitest-e10s-2,Bv4AfWuITr-VO8NcsYkpuA,test,2019-06-17 12:10:43.896000+00:00,2019-06-17 12:23:29.078000+00:00
test-windows10-64-shippable-qr/opt-mochitest-webgl1-ext-e10s,BvFG0YVOSOiV13gOup8WOg,test,2019-06-17 12:10:44.496000+00:00,2019-06-17 12:23:53.359000+00:00
test-windows7-32-shippable/opt-marionette-e10s,BwLY2FCgTCKzNqMRRAA7_w,test,2019-06-17 11:51:35.869000+00:00,2019-06-17 12:05:39.484000+00:00
test-windows10-64-ux/opt-raptor-tp6-binast-1-firefox-e10s,Bxc1Hhv-R6SnxMu2w-1_aQ,test,2019-06-17 12:47:05.188000+00:00,2019-06-17 12:51:43.216000+00:00
repackage-macosx64/opt,Bxt6TmMIRuiiz5ov1GsUEw,repackage,2019-06-17 11:17:37.021000+00:00,2019-06-17 11:20:38.322000+00:00
test-macosx1010-64/debug-mochitest-browser-chrome-e10s-6,By2MuqROQMWDZ2d76DNq6A,test,2019-06-17 10:53:11.208000+00:00,2019-06-17 11:20:59.401000+00:00
test-android-em-4.3-arm7-api-16/debug-mochitest-1proc-16,ByrXn4QLSkyG5igDQmJ2FQ,test,2019-06-17 10:49:46.480000+00:00,2019-06-17 11:40:47.759000+00:00
test-windows10-64-qr/opt-web-platform-tests-e10s-6,C-AAzfMTQ0OdiitFpWvS7w,test,2019-06-17 11:25:52.745000+00:00,2019-06-17 11:47:57.691000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-34,C-zsRK3oR-SNtMCl5DyINw,test,2019-06-17 10:50:04.789000+00:00,2019-06-17 11:38:24.104000+00:00
test-linux64-shippable/opt-raptor-motionmark-animometer-firefox-e10s,C00inrO_RV2V9YwybN9f3g,test,2019-06-17 12:04:23.725000+00:00,2019-06-17 12:17:38.311000+00:00
test-macosx1014-64/debug-cppunit-1proc,C0HzDPMJSsSvVvQtig8udA,test,2019-06-17 11:27:33.669000+00:00,2019-06-17 11:29:34.619000+00:00
test-windows10-64-qr/opt-web-platform-tests-e10s-5,C0mLRYyfRtCD_jdqFNIjXA,test,2019-06-17 11:50:57.054000+00:00,2019-06-17 12:28:08.726000+00:00
test-android-em-7.0-x86_64/opt-web-platform-tests-e10s-6,C1znSzJ4RG6pNajTZwHVig,test,2019-06-17 11:00:43.274000+00:00,2019-06-17 11:17:45.352000+00:00
test-windows10-64-shippable/opt-mochitest-devtools-chrome-e10s-4,C2AwQoupRJOOmz1Z8cBWHw,test,2019-06-17 12:10:43.892000+00:00,2019-06-17 12:29:05.833000+00:00
test-linux64-shippable-qr/opt-reftest-e10s-7,C2SKFZjWTyuY6rN37nwdBw,test,2019-06-17 12:04:26.577000+00:00,2019-06-17 12:25:16.836000+00:00
test-android-hw-p2-8-0-arm7-api-16/pgo-raptor-speedometer-geckoview-power-e10s,C3b310NWTJeAIToAKmZzUQ,test,2019-06-17 12:25:46.595000+00:00,2019-06-17 12:29:59.202000+00:00
test-android-em-4.3-arm7-api-16/debug-xpcshell-1proc-3,C3yFsUZyS6KICP0beN_L0A,test,2019-06-17 10:48:39.434000+00:00,2019-06-17 11:22:47.665000+00:00
test-macosx1014-64-shippable/opt-raptor-tp6-1-firefox-e10s,C4BltrnrShaYfNNg-uu-pQ,test,2019-06-17 11:25:06.312000+00:00,2019-06-17 11:33:38.670000+00:00
test-macosx1014-64-shippable/opt-raptor-tp6-5-firefox-e10s,C59dRlJXTpGE6sDiixwJQw,test,2019-06-17 11:25:07.200000+00:00,2019-06-17 11:32:57.408000+00:00
test-windows7-32-shippable/opt-mochitest-gpu-e10s,C5pnsfSlQ8SuMNukHxiFFQ,test,2019-06-17 11:51:35.088000+00:00,2019-06-17 12:03:57.634000+00:00
test-linux64-qr/opt-raptor-tp6-4-firefox-cold-e10s,C7DeDxoMR32VOFuHM3a5KQ,test,2019-06-17 10:46:59.835000+00:00,2019-06-17 11:09:29.897000+00:00
test-linux64-shippable-qr/opt-raptor-tp6-2-firefox-e10s,C7KUnbGyS8utsjuWeJizjg,test,2019-06-17 12:04:24.533000+00:00,2019-06-17 12:12:12.657000+00:00
test-macosx1010-64/debug-mochitest-chrome-1proc-2,C7UmsAlUSv-mXLF1RgnMrg,test,2019-06-17 10:53:10.699000+00:00,2019-06-17 11:21:07.230000+00:00
test-android-em-4.3-arm7-api-16/opt-xpcshell-1proc-3,C8oUT56DSYmgwD-fkU7ndg,test,2019-06-17 11:14:35.689000+00:00,2019-06-17 11:39:40.403000+00:00
test-android-em-7.0-x86_64/opt-mochitest-e10s-4,C9FnbOQQSuyiCaZf7jQ7vw,test,2019-06-17 11:03:45.992000+00:00,2019-06-17 11:36:11.988000+00:00
test-windows10-64-shippable-qr/opt-mochitest-webgl2-ext-e10s-1,C9JlnAmwTiG6IqKiZ4q-Bw,test,2019-06-17 12:10:45.362000+00:00,2019-06-17 12:23:26.865000+00:00
test-android-hw-g5-7-0-arm7-api-16/opt-raptor-tp6m-7-geckoview-e10s,CB4UnMKeRe2d2Fsh7UsjKw,test,2019-06-17 11:37:29.549000+00:00,2019-06-17 11:48:21.659000+00:00
test-windows7-32/debug-gtest-1proc,CBN5nZbhQE6NWrMEf1NGuQ,test,2019-06-17 11:25:50.478000+00:00,2019-06-17 11:48:47.494000+00:00
instrumented-build-android-api-16/pgo,CBWOdeFpRB66igby4IBy3Q,instrumented-build,2019-06-17 10:03:57.239000+00:00,2019-06-17 10:40:03.273000+00:00
test-windows10-64-qr/opt-web-platform-tests-e10s-10,CD6eZxtbS5CFofyQaCkvVQ,test,2019-06-17 11:26:19.654000+00:00,2019-06-17 12:08:12.081000+00:00
test-linux64-shippable/opt-raptor-wasm-misc-ion-firefox-e10s,CDdjsIQFSBWe-D3hxsTssg,test,2019-06-17 12:04:26.897000+00:00,2019-06-17 12:10:45.807000+00:00
test-linux64-ccov/debug-awsy-base-e10s,CEGjY0P6QcSu9i0qdsMFFg,test,2019-06-17 11:08:28.806000+00:00,2019-06-17 11:19:32.158000+00:00
test-linux64-asan/opt-reftest-no-accel-e10s-4,CEb6eLsFTXiMLHzGtJpLRg,test,2019-06-17 10:45:51.988000+00:00,2019-06-17 11:12:05.839000+00:00
test-linux64-shippable-qr/opt-web-platform-tests-wdspec-e10s-1,CGVQLeAWTQS9hXb7tKabGg,test,2019-06-17 12:04:23.877000+00:00,2019-06-17 12:38:49.459000+00:00
test-linux64-shippable-qr/opt-raptor-wasm-godot-cranelift-firefox-e10s,CGh9F66aQtmG6otBqxbJrQ,test,2019-06-17 12:04:24.160000+00:00,2019-06-17 12:06:39.719000+00:00
test-macosx1010-64-shippable/opt-mochitest-browser-chrome-e10s-3,CI-Bd6UrS0u35_-3V0-Vhg,test,2019-06-17 11:25:05.730000+00:00,2019-06-17 11:47:43.393000+00:00
test-linux64-shippable/opt-talos-chrome-e10s,CIkayaC1QveBtbWvwhwD0w,test,2019-06-17 12:04:23.894000+00:00,2019-06-17 12:11:25.199000+00:00
test-linux64/debug-mochitest-e10s-5,CIw9GhDzStGnfARCoTkrjQ,test,2019-06-17 11:00:08.328000+00:00,2019-06-17 11:14:37.770000+00:00
test-linux64-shippable/opt-raptor-speedometer-firefox-e10s,CJ8jFEcCRaGnGKtWViFlLA,test,2019-06-17 12:04:23.900000+00:00,2019-06-17 12:09:12.853000+00:00
test-windows7-32/debug-reftest-gpu-e10s-3,CJrrWruzTZuluPkZqp_Zng,test,2019-06-17 11:25:36.728000+00:00,2019-06-17 12:06:25.373000+00:00
test-linux64-shippable-qr/opt-talos-tp5o-e10s,CKA6ubAxTNKqydPrXJRwAA,test,2019-06-17 12:04:24.851000+00:00,2019-06-17 12:15:15.744000+00:00
test-android-em-4.3-arm7-api-16/debug-xpcshell-1proc-6,CL8cY1y4Sy-7pD3T2jZL_g,test,2019-06-17 10:49:23.817000+00:00,2019-06-17 11:36:20.856000+00:00
test-windows7-32/opt-talos-g4-e10s,CLLynfyXQcKxO2ifjbHlXw,test,2019-06-17 11:14:50.569000+00:00,2019-06-17 11:22:31.684000+00:00
test-windows7-32/debug-mochitest-browser-chrome-e10s-5,CMA1EgBTT0WTbOFQOVratA,test,2019-06-17 11:26:13.501000+00:00,2019-06-17 12:09:47.466000+00:00
test-windows10-aarch64/opt-mochitest-a11y-1proc,CMCC9ABEQOWDlRctF1WyFQ,test,2019-06-17 11:20:48.787000+00:00,2019-06-17 11:31:45.065000+00:00
build-linux64-base-toolchains-clang/opt,CMmAOf1eRNGxo88unoMlig,build,2019-06-17 10:02:06.548000+00:00,2019-06-17 10:44:21.189000+00:00
test-windows10-64-qr/opt-web-platform-tests-e10s-12,COP5jh9JQBaxLBPPhQsyDg,test,2019-06-17 11:25:10.084000+00:00,2019-06-17 12:06:25.402000+00:00
test-windows7-32/debug-reftest-no-accel-e10s-4,COmzh3L3SP-1U-SF-MX46g,test,2019-06-17 11:25:48.765000+00:00,2019-06-17 12:03:56.809000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-9,CPCwNlflQ3OK2OiPoCTU2w,test,2019-06-17 10:49:13.300000+00:00,2019-06-17 11:25:50.065000+00:00
test-linux64-qr/debug-crashtest-e10s,CPEyLSzGTaWqO8hp4Yw3Tw,test,2019-06-17 11:00:28.338000+00:00,2019-06-17 11:29:53.962000+00:00
test-linux64-qr/opt-web-platform-tests-reftests-e10s-2,CPej6IzbRNOH9hCCgcl3fw,test,2019-06-17 10:54:45.339000+00:00,2019-06-17 11:11:33.296000+00:00
test-linux64/debug-mochitest-media-sw-e10s-1,CQHwAwYvRxalk4SMSkTXRw,test,2019-06-17 11:00:25.776000+00:00,2019-06-17 11:23:27.360000+00:00
test-windows10-64/opt-mochitest-e10s-4,CRLWQnLlSJOFXHnMfp1XIA,test,2019-06-17 11:19:47.882000+00:00,2019-06-17 11:39:59.458000+00:00
test-macosx1014-64/debug-mochitest-devtools-chrome-e10s-1,CRnNCvYfQZKQtvCPkFf9Ow,test,2019-06-17 11:25:06.304000+00:00,2019-06-17 11:41:18.758000+00:00
test-windows10-64-shippable-qr/opt-web-platform-tests-e10s-2,CT6eLgFhRWySGbTlc-h8NA,test,2019-06-17 12:10:43.787000+00:00,2019-06-17 12:38:33.331000+00:00
test-linux32-shippable/opt-web-platform-tests-e10s-1,CTrM0b0MTFSF0v8PQBxc7Q,test,2019-06-17 11:51:40.307000+00:00,2019-06-17 12:15:45.475000+00:00
test-android-em-4.3-arm7-api-16/pgo-mochitest-1proc-21,CU9VcsK_QSqqndJwBsovZw,test,2019-06-17 11:57:13.628000+00:00,2019-06-17 12:22:47.129000+00:00
test-linux64/opt-talos-other-e10s,CUAApjaISquYuARtCmWMhg,test,2019-06-17 10:47:00.157000+00:00,2019-06-17 10:53:33.114000+00:00
test-linux64-asan/opt-reftest-no-accel-e10s-8,CUoHf9mnTyCrpJT5w372Fw,test,2019-06-17 10:45:28.177000+00:00,2019-06-17 10:59:54.272000+00:00
test-windows10-64-ccov/debug-jittest-1proc-6,CV5go0RbSFSUwk2V-PZyuw,test,2019-06-17 11:54:36.380000+00:00,2019-06-17 12:34:13.225000+00:00
test-linux64-qr/debug-mochitest-e10s-14,CVWj1-5OSSyKHeUPnBAwmw,test,2019-06-17 11:00:12.064000+00:00,2019-06-17 11:32:41.291000+00:00
build-win32-shippable/opt,CWt-CS4yToK7Ue2MQRBYRg,build,2019-06-17 10:09:24.223000+00:00,2019-06-17 11:51:30.032000+00:00
test-android-em-4.3-arm7-api-16/debug-crashtest-1proc-1,CX3c_OudRFO8cDQ7D4tdsA,test,2019-06-17 10:48:44.571000+00:00,2019-06-17 11:24:42.034000+00:00
test-windows10-64-ccov/debug-awsy-base-e10s,CX5Qu3FjTIOtbylOjRQUgA,test,2019-06-17 11:54:36.356000+00:00,2019-06-17 12:01:44.287000+00:00
test-windows7-32/opt-talos-other-e10s,CXqI0N8WRY25UdliHsr4aQ,test,2019-06-17 11:14:50.147000+00:00,2019-06-17 11:22:54.921000+00:00
test-windows10-64-qr/debug-web-platform-tests-e10s-6,CZLwco8XQ2ihFc1p9L-sCg,test,2019-06-17 11:39:12.841000+00:00,2019-06-17 12:12:42.884000+00:00
test-linux64-shippable/opt-mochitest-plain-headless-e10s-2,CZikqzJiS2aJdk_S9gKZAw,test,2019-06-17 12:04:26.534000+00:00,2019-06-17 12:21:32.654000+00:00
test-linux64/debug-web-platform-tests-reftests-sw-e10s-4,C_M6GZaPQu6_GrPBvLndBg,test,2019-06-17 11:03:30.564000+00:00,2019-06-17 11:31:03.540000+00:00
build-android-api-16/pgo,CaVb2CHMQUGdaryAE6Fggg,build,2019-06-17 11:15:45.905000+00:00,2019-06-17 11:57:10.026000+00:00
test-windows10-aarch64/opt-mochitest-devtools-chrome-e10s-5,CbCPt6lXR0KqGJgLfoT_Tg,test,2019-06-17 11:30:03.944000+00:00,2019-06-17 11:49:10.216000+00:00
test-linux32-shippable/opt-web-platform-tests-e10s-12,Cbr7Up2-T0GndiHjOKg3xg,test,2019-06-17 11:51:40.313000+00:00,2019-06-17 12:13:53.670000+00:00
spidermonkey-sm-tsan-linux64/opt,CcyZlQiwQueAv3I1H4v5Hw,spidermonkey,2019-06-17 10:03:56.283000+00:00,2019-06-17 10:47:26.408000+00:00
test-linux64-qr/debug-xpcshell-e10s-3,CdZoWgkrTmK61W_QEWIdNA,test,2019-06-17 11:00:17.002000+00:00,2019-06-17 11:13:59.482000+00:00
test-windows10-64/opt-web-platform-tests-reftests-e10s-2,Ce-zpqkNRUGkrQA6796hsw,test,2019-06-17 11:24:23.148000+00:00,2019-06-17 11:36:27.302000+00:00
test-windows10-64/opt-talos-chrome-e10s,CeYi7uapSW2H2x1zT9KfxQ,test,2019-06-17 11:16:42.679000+00:00,2019-06-17 11:24:00.988000+00:00
test-android-em-7.0-x86_64/opt-web-platform-tests-reftests-e10s-4,CfLQif95QBmOf8puHmZX0Q,test,2019-06-17 11:06:51.894000+00:00,2019-06-17 11:44:30.639000+00:00
test-windows10-64-shippable-qr/opt-mochitest-browser-chrome-e10s-6,CfLs62OrScK9rCziepyCSw,test,2019-06-17 12:10:43.783000+00:00,2019-06-17 12:31:38.489000+00:00
test-android-em-4.3-arm7-api-16/pgo-xpcshell-1proc-6,CgItdgPrQxuLcfEZQzPhYg,test,2019-06-17 11:57:13.640000+00:00,2019-06-17 12:27:42.415000+00:00
test-android-em-4.3-arm7-api-16/opt-mochitest-chrome-1proc-4,CgOPQJleSDC50MxBn9FLbA,test,2019-06-17 11:14:43.339000+00:00,2019-06-17 12:02:59.322000+00:00
test-windows7-32-shippable/opt-raptor-tp6-2-firefox-cold-e10s,CgRYlYNFS9ygHroSx5msuQ,test,2019-06-17 11:51:34.854000+00:00,2019-06-17 12:14:04.111000+00:00
test-linux64-shippable/opt-raptor-motionmark-animometer-firefox-profiling-e10s,CgvrNv-PRjmxYW6kOJWJEg,test,2019-06-17 12:04:23.726000+00:00,2019-06-17 12:14:45.153000+00:00
test-windows7-32/debug-reftest-no-accel-e10s-3,Cgz7zVGGQVGAQlhwQQP0lw,test,2019-06-17 11:25:49.423000+00:00,2019-06-17 12:07:19.972000+00:00
test-android-em-7.0-x86_64/opt-cppunit-1proc,Ci8fDyGSQ2CG4aSJT7fQzw,test,2019-06-17 11:03:47.552000+00:00,2019-06-17 11:05:55.159000+00:00
test-linux64-qr/opt-web-platform-tests-e10s-1,CiiamIDQQECI00BSfl4CbQ,test,2019-06-17 10:54:40.359000+00:00,2019-06-17 11:28:31.999000+00:00
test-windows10-64/debug-web-platform-tests-reftests-e10s-2,CkGOLi8YRy-7qK95rKiicA,test,2019-06-17 11:29:51.801000+00:00,2019-06-17 11:49:25.090000+00:00
test-linux64-qr/opt-xpcshell-e10s-4,CkSPTKeuRBWtRDBCMwTeiQ,test,2019-06-17 10:57:14.989000+00:00,2019-06-17 11:15:51.395000+00:00
test-linux64/opt-web-platform-tests-wdspec-e10s-1,Cl3ragh7Tb-9GypxaBxWHA,test,2019-06-17 10:55:01.280000+00:00,2019-06-17 11:21:48.452000+00:00
test-android-em-4.3-arm7-api-16/debug-mochitest-1proc-9,ClD2h-vrSliXF7ZpPGccWw,test,2019-06-17 10:48:48.957000+00:00,2019-06-17 11:39:42.529000+00:00
test-linux64-shippable/opt-raptor-sunspider-firefox-e10s,Cmjvr-EKScO-Zz41b3tDzg,test,2019-06-17 12:04:24.838000+00:00,2019-06-17 12:06:42.737000+00:00
test-linux64-shippable-qr/opt-raptor-webaudio-firefox-e10s,Cn1-AGY9SaujtB-JNPd3kg,test,2019-06-17 12:04:27.392000+00:00,2019-06-17 12:06:51.284000+00:00
test-windows7-32-shippable/opt-raptor-tp6-1-firefox-e10s,CnMgDGnMQQ-jYi_HmO-KwQ,test,2019-06-17 11:51:34.855000+00:00,2019-06-17 11:58:41.913000+00:00
test-linux64/debug-web-platform-tests-sw-e10s-9,CnTCl1ZeTT-AYHdF29uTlQ,test,2019-06-17 11:03:34.492000+00:00,2019-06-17 11:45:10.600000+00:00
test-linux64-qr/opt-cppunit-1proc,CnXMTg3yTpmU5VjewQHX-w,test,2019-06-17 10:57:17.420000+00:00,2019-06-17 11:02:56.410000+00:00
test-windows10-64-qr/opt-talos-dromaeojs-e10s,CnqToKfYQ6e1vFZSE2C90w,test,2019-06-17 11:16:42.834000+00:00,2019-06-17 11:36:54.567000+00:00
test-linux64/debug-mochitest-devtools-chrome-e10s-10,CodhScCwQ2mFQxyjeePCmQ,test,2019-06-17 11:01:23.977000+00:00,2019-06-17 11:33:36.018000+00:00
test-android-em-7.0-x86_64/debug-xpcshell-1proc-3,CpE725o_TpOSN7-u0qckUw,test,2019-06-17 10:52:53.964000+00:00,2019-06-17 11:14:31.180000+00:00
test-linux64/opt-talos-g4-e10s,CqeExdVNQF6XEM5E5hEbPQ,test,2019-06-17 10:47:00.174000+00:00,2019-06-17 10:54:10.251000+00:00
build-win64/debug,CqsP-HLsRoKT_zwsOlpLRw,build,2019-06-17 10:09:35.748000+00:00,2019-06-17 11:24:19.714000+00:00
test-windows7-32/opt-gtest-1proc,Cr0rYKQ8RsC-tLx0QhjKvA,test,2019-06-17 11:25:14.671000+00:00,2019-06-17 11:44:33.429000+00:00
build-signing-win64/opt,CrnZ2s-HQfuLtgqxppt1pQ,build-signing,2019-06-17 11:16:42.757000+00:00,2019-06-17 11:21:29.410000+00:00
test-windows10-64-shippable-qr/opt-talos-perf-reftest-e10s,Csh7ql6hRr2hZxgu1UFvsg,test,2019-06-17 12:10:43.912000+00:00,2019-06-17 12:17:21.926000+00:00
test-linux64-ccov/debug-mochitest-browser-chrome-e10s-2,CsjzkIqzQ0CoVZozMORCdA,test,2019-06-17 11:08:30.152000+00:00,2019-06-17 11:53:24.140000+00:00
test-linux64-shippable/opt-mochitest-plain-headless-e10s-4,CuJgds70QFqtQGhaqwhB2Q,test,2019-06-17 12:04:39.506000+00:00,2019-06-17 12:31:00.510000+00:00
test-android-em-4.3-arm7-api-16/debug-reftest-1proc-26,CuPq_SlOTXWHdH8VMmIj0w,test,2019-06-17 10:48:43.929000+00:00,2019-06-17 11:35:54.607000+00:00
test-windows10-aarch64/opt-talos-other-e10s,CuggIAE_RdalNFtl6pALxg,test,2019-06-17 11:20:05.423000+00:00,2019-06-17 11:33:02.290000+00:00
test-windows10-64-qr/debug-mochitest-browser-chrome-e10s-2,Cuxk5FAWSF2J7nFfq_Xkag,test,2019-06-17 11:39:01.779000+00:00,2019-06-17 12:09:33.188000+00:00
test-linux64-qr/opt-mochitest-media-e10s-1,Cw221LJ0TzOG2NfR6lq4kA,test,2019-06-17 10:59:06.096000+00:00,2019-06-17 11:30:22.912000+00:00
test-android-em-4.3-arm7-api-16/debug-mochitest-1proc-43,CxXap_pDTRe5fS3blz54OA,test,2019-06-17 10:48:47.730000+00:00,2019-06-17 11:43:37.923000+00:00
test-linux64-shippable/opt-mochitest-e10s-1,CxxUXOFPQteByeU1xvGuPg,test,2019-06-17 12:04:28.771000+00:00,2019-06-17 12:30:46.245000+00:00
test-android-hw-p2-8-0-arm7-api-16/opt-raptor-tp6m-2-geckoview-cold-e10s,CyV_YxgZSn-Xpsp9KNlw4A,test,2019-06-17 11:32:40.295000+00:00,2019-06-17 11:54:51.572000+00:00
test-linux64/debug-mochitest-e10s-12,Cz7AdutDQrexF2vwT5jJrQ,test,2019-06-17 11:00:31.775000+00:00,2019-06-17 11:17:58.835000+00:00
test-windows10-64-shippable/opt-mochitest-devtools-chrome-e10s-3,CzMVN74pQ7CTP9b1owlk2A,test,2019-06-17 12:10:43.802000+00:00,2019-06-17 12:27:33.900000+00:00
test-linux64-qr/opt-reftest-e10s-4,CzmJXIVvRtyLhEj_1Ynv4Q,test,2019-06-17 10:57:37.667000+00:00,2019-06-17 11:26:36.153000+00:00
upload-generated-sources-linux64-gcp-shippable/opt,CzqZEMx1S1y03jwq_zC68g,upload-generated-sources,2019-06-17 12:15:50.417000+00:00,2019-06-17 12:20:31.695000+00:00
repackage-signing-msi-win32-shippable/opt,D-Hn5Je8QbqKqfCcdqZW1Q,repackage-signing-msi,2019-06-17 12:32:52.732000+00:00,2019-06-17 12:33:28.196000+00:00
test-android-em-4.3-arm7-api-16/debug-xpcshell-1proc-11,D0Q8TmVhSNCc2D97ixRFnQ,test,2019-06-17 10:49:09.098000+00:00,2019-06-17 12:28:41.122000+00:00
test-windows10-64/opt-mochitest-devtools-chrome-e10s-2,D1ImNAAXT9eI4oahBQnsZQ,test,2019-06-17 11:19:49.462000+00:00,2019-06-17 11:35:30.544000+00:00
test-windows10-64-shippable/opt-talos-g5-e10s,D1bPT4EXQMC5ZdD0IOJm0Q,test,2019-06-17 12:10:43.789000+00:00,2019-06-17 12:24:20.347000+00:00
test-linux64-asan/opt-mochitest-media-e10s-2,D1yBkuqAS7WUP7TRQJDntA,test,2019-06-17 10:45:26.748000+00:00,2019-06-17 11:24:26.487000+00:00
test-windows7-32/opt-reftest-e10s-1,D1zQuHbtTCCbCGbtfk0hgw,test,2019-06-17 11:19:47.258000+00:00,2019-06-17 11:56:48.932000+00:00
test-linux64-asan/opt-mochitest-e10s-7,D2K3TB9KSmiyLtzbA0DXZQ,test,2019-06-17 10:45:27.161000+00:00,2019-06-17 11:08:11.264000+00:00
test-windows10-64-qr/opt-raptor-webaudio-firefox-e10s,D2kToAtOSsavq0J1b5N_kQ,test,2019-06-17 11:16:42.498000+00:00,2019-06-17 11:19:29.625000+00:00
test-windows10-64-asan/opt-mochitest-devtools-chrome-e10s-2,D3RZrDu9Q0C-zNktqdmRiQ,test,2019-06-17 11:08:29.414000+00:00,2019-06-17 11:30:42.876000+00:00
test-android-hw-p2-8-0-android-aarch64/opt-raptor-tp6m-2-geckoview-e10s,D3zHy718QKCZmWyoTNPhqw,test,2019-06-17 11:04:59.418000+00:00,2019-06-17 11:16:33.027000+00:00
test-windows10-64-shippable/opt-web-platform-tests-e10s-12,D4WO1pT6T5OEc93BRg0kAQ,test,2019-06-17 12:10:43.889000+00:00,2019-06-17 12:43:38.511000+00:00
test-linux64-shippable-qr/opt-raptor-tp6-5-firefox-e10s,D4fnSSvIT0G16KHbeJaPcA,test,2019-06-17 12:04:24.864000+00:00,2019-06-17 12:10:25.532000+00:00
test-linux64-shippable/opt-reftest-no-accel-e10s-2,D5uDDlLFQ0SIFvYoPUfc3g,test,2019-06-17 12:04:41.453000+00:00,2019-06-17 12:25:27.782000+00:00
